id,title,type,description,release_year,age_certification,runtime,genres,imdb_id,imdb_score
ts45322,"Wait, My Youth",SHOW,"A story about the naivety of young love, the pureness, and beauty of friendship and the warmth of family surrounding a group of friends. Su Can Can loves learning about literary works. In her adolescence, she meets her best friends....",2019,TV-PG,36,"['drama', 'romance']",tt12071466,8.0
tm835414,Sitara,MOVIE,A Bangaldeshi housewife crosses the border to start her a new life where she struggles to deal with the pain and betrayal of her own family and making a living on her own.,2019,,128,"['drama', 'animation']",tt7654668,8.0
ts215862,True Tunes,SHOW,"True and her friends are dropping sweet, silly beats with freshly modern music videos set to the sounds of classic nursery rhyme songs.",2019,TV-Y7,3,"['family', 'animation']",tt10522374,8.0
tm216753,Old Thieves: The Legend of Artegio,MOVIE,"Is the story of a generation of thieves who achieved their greatest victories in the sixties; their distinctive code of ethics, the various categories of delinquents inhabiting the citys streets, their alliances with high ranking police officials that allowed them to operate, the betrayals that followed, and the price they ended up paying.",2007,,97,"['documentation', 'crime']",tt1020042,8.0
tm463762,RRR,MOVIE,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,2022,R,187,"['drama', 'action']",tt8178634,8.0
tm937814,The Alpinist,MOVIE,"When filmmaker Peter Mortimer encounters an elusive young climber named Marc-André Leclerc, an evolution in free solo mountaineering unfolds. Along the two-year journey up high alpine peaks and steep frozen waterfalls, Peter explores Marc’s connection to nature, his uncompromising quest for adventure, and the risks he takes to pursue his passion.",2021,PG-13,92,['documentation'],tt11790780,8.0
ts32752,Two Fathers,SHOW,"Seven years ago, two men were notified that the women they both dated had disappeared after giving birth to a baby girl. Not knowing who the father was, the two bachelors decided to raise the baby together. Tang Xiang Xi, the smooth-talking lawyer, and Wen Zhen Hua, the sensitive florist, and the young Tang Wen Di make up a non-traditional family. Their unique living arrangement attracts the attention of the girl's pigheaded teacher and their reclusive next door neighbor.",2013,TV-14,44,"['comedy', 'drama']",tt6707142,8.0
ts311989,jeen-yuhs,SHOW,"Kanye West docu-series, over 20 years in the making",2022,TV-MA,93,"['documentation', 'music']",tt14599438,8.0
ts29581,Unriddle,SHOW,"Detective Hu Xiaoman meets low level criminal Da Bao during an investigation of a missing heiress. Inspite of being on opposite sides of the law, the two work together to solve cases.",2010,TV-14,44,"['thriller', 'action', 'drama']",tt6194390,8.0
tm158302,Ankhon Dekhi,MOVIE,"Bauji resists his daughter's request to let her marry the man she loves as the villagers incessantly shame him. However, his opinion changes after he meets him and he decides to change his viewpoint.",2014,,104,"['drama', 'comedy']",tt3614516,8.0
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,"Modern history can be divided into two time frames: before 9/11 and after 9/11. This five-part docuseries is a cohesive chronicle of the September 11, 2001 attacks on the U.S., offering illuminating perspectives and personal stories of how the catastrophic events of that day changed the course of the nation.",2021,TV-14,62,"['war', 'history', 'documentation']",tt15260794,8.0
tm149914,Jim Jefferies: Bare,MOVIE,"Smart, crude, and in-your-face, Australian comic/actor/equal-opportunity-offender Jim Jefferies is not for the faint of heart. Whether he is lampooning gun control, auditioning disabled actors, or over-sharing sexual experiences, the FXX ""Legit"" star proves nothing is out of bounds and even less, off limits. Filmed during the Boston run of his recent stand up tour.",2014,R,76,['comedy'],tt3958494,8.0
ts1464,The Cartel,SHOW,"The Cartel follows ten friends, all of them members of a dangerous drug cartel, whose ambition for power and money will cause them to eventually kill each other. For it is an undeniable truth that, in this business, you always lose.",2008,TV-MA,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",tt1260520,8.0
ts34737,La Reina del Sur,SHOW,"After years of blood, sweat and tears, a woman of humble origin ends up becoming a drug trafficking legend, with all that that means...",2011,TV-MA,41,"['drama', 'crime', 'action', 'thriller']",tt1704637,8.0
ts76645,The Umbrella Academy,SHOW,"A family of former child heroes, now grown apart, must reunite to continue to protect the world.",2019,TV-14,50,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",tt1312171,8.0
ts225522,Unorthodox,SHOW,A Hasidic Jewish woman in Brooklyn flees to Berlin from an arranged marriage and is taken in by a group of musicians -- until her past comes calling.,2020,TV-MA,54,['drama'],tt7607544,8.0
tm82718,G.O.R.A.,MOVIE,"Carpet dealer and UFO photo forger Arif is abducted by aliens and must outwit the evil commander-in-chief of G.O.R.A., the planet where he is being held.",2004,PG-13,127,"['action', 'comedy', 'scifi']",tt0384116,8.0
ts79020,Hitler's Circle of Evil,SHOW,"Surviving power struggles, betrayals and plots, Hitler's inner circle of Nazi leaders seizes control of Germany and designs its disastrous future.",2018,TV-14,52,"['documentation', 'history', 'war']",tt6600720,8.0
ts77034,A Love So Beautiful,SHOW,"It tells the love story of two childhood sweethearts that spans 19 years. Chen Xiao Xi is a cute and small girl with a lot of positive energy. She gets to know Jiang Chen, a tall and proud genius boy, at school and tries everything to pursue him. The drama depicts the beautiful and pure heart throbbing love of seventeen years olds, but also delves into the topic of making mistakes andhow to find back to each other again.",2017,TV-14,41,"['comedy', 'romance']",tt8434720,8.0
tm53034,Sebastian Maniscalco: What's Wrong with People?,MOVIE,"""What's Wrong with People?"" asks Sebastian Maniscalco, as he hilariously tries to bridge the Italian-American Old World he grew up in with the contemporary frenetic world we all live in today.",2012,,75,['comedy'],tt2215489,8.0
tm375912,Ricky Gervais: Humanity,MOVIE,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",2018,R,79,['comedy'],tt7830574,8.0
ts82218,Hi Score Girl,SHOW,"The year is 1991 and 6th grader Yaguchi Haruo only has video games to live for. He's not popular in school and he's neither handsome, funny, nice nor even friendly. The only thing he has going for him is that he is good at video games. One day at the local arcade, he plays Oono Akira, a fellow classmate but who's popular, smart, pretty and a rich girl that absolutely destroys him at Street Fighter II. Not only does he lose to her 30 times in a row, he can’t beat her at any game. Haruo can’t seem to shake Akira off as she follows him from arcade to arcade everyday after school and beats him every time. As weird as it sounds, the odd couple begins a strange bond and friendship.",2018,TV-PG,27,"['comedy', 'animation', 'action', 'romance']",tt8963328,8.0
tm32919,Blood Diamond,MOVIE,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",2006,R,143,"['drama', 'thriller', 'action']",tt0450259,8.0
ts78590,The Mechanism,SHOW,A scandal erupts in Brazil during an investigation of alleged government corruption via oil and construction companies. Loosely inspired by true events.,2018,TV-MA,46,"['drama', 'crime', 'thriller']",tt6873658,8.0
ts80600,Luis Miguel: The Series,SHOW,"The series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades.",2018,TV-14,52,"['drama', 'history', 'music', 'romance']",tt8045690,8.0
tm20959,The Pursuit of Happyness,MOVIE,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,2006,PG-13,117,"['drama', 'european']",tt0454921,8.0
ts223210,Don't F**k with Cats: Hunting an Internet Killer,SHOW,A group of online justice seekers track down a guy who posted a video of him killing kittens.,2019,TV-MA,62,"['documentation', 'crime']",tt11318602,8.0
ts80523,Aggretsuko,SHOW,"Frustrated with her thankless office job, Retsuko the Red Panda copes with her daily struggles by belting out death metal karaoke after work.",2018,TV-14,17,"['animation', 'comedy', 'romance', 'drama', 'music']",tt8019444,8.0
ts76793,Shot in the Dark,SHOW,"Three rival freelance stringers scour the streets at night to film crime scenes, fires, accidents -- and anything else they can sell to news outlets.",2017,TV-MA,37,"['reality', 'documentation', 'thriller']",tt7644680,8.0
tm362264,The Gift,MOVIE,"Mashoto’s life in the city is a hustle. It’s a fast life in the fast city of Dar es Salaam. There’s no time to stop and Mashoto likes it this way. There’s no time to think about the people he left behind in the village.  Until silence cuts through the city racket with three words: mother has died. With those words Mashoto’s life changes forever. He returns home, to the place he abandoned, to bury his only ally.  Yet his mother has left behind a gift. Her voice, her unseen presence, a gentle whisper urging him to open his eyes and strain his ears- to learn the lessons of nature, of the earth and the roots that draw their nourishment from it.  Cast out by his father after losing the little money his mother had left, Mashoto must learn to survive from the land. He must learn to face old enemies and forge new alliances, to fight and to love. Most of all, Mashoto must discover what it is he is fighting for.",2017,,85,['drama'],tt6856604,8.0
ts26322,Toradora!,SHOW,"Ryūji Takasu is a gentle high school student with a love for housework; but in contrast to his kind nature, he has an intimidating face that often gets him labeled as a delinquent. On the other hand is Taiga Aisaka, a small, doll-like student who is anything but a cute and fragile girl. Equipped with a wooden katana and feisty personality, Taiga is known throughout the school as the ""Palmtop Tiger."" One day, an embarrassing mistake causes the two students to cross paths. Ryūji discovers that Taiga actually has a sweet side: she has a crush on the popular vice president, Yūsaku Kitamura, who happens to be his best friend. But things only get crazier when Ryūji reveals that he has a crush on Minori Kushieda—Taiga's best friend! Toradora! is a romantic comedy that follows this odd duo as they embark on a quest to help each other with their respective crushes, forming an unlikely alliance in the process.",2008,TV-14,30,"['animation', 'comedy', 'drama', 'romance']",tt1279024,8.0
ts76417,Tabula Rasa,SHOW,"A psychological thriller about Mie, a young woman with amnesia who is locked up in a secure psychiatric hospital. Mie is visited by Detective Inspector Wolkers who claims she was the last person seen with the vanished Thomas Spectre. As a witness and prime suspect, she appears to be the sole key to this mysterious disappearance. In order to solve the puzzle and find Thomas, Mie has to reconstruct her lost memories and find her way back through the dark labyrinth of her recent past.",2017,TV-MA,52,"['drama', 'horror', 'thriller', 'european']",tt9389514,8.0
ts119730,Luo Bao Bei,SHOW,The story is about a 7-year-old Luo Bao Bei as she navigates childhood and the world around her. Fantasy and dreams add elements of surrealism.,2018,TV-Y,11,['animation'],tt7192414,8.0
tm30205,Ip Man,MOVIE,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",2008,R,106,"['drama', 'fantasy', 'comedy', 'history', 'action']",tt1220719,8.0
ts55720,GLOW,SHOW,"In 1980s LA, a crew of misfits reinvent themselves as the Gorgeous Ladies of Wrestling.",2017,TV-MA,34,"['drama', 'comedy', 'sport', 'reality']",tt0784878,8.0
ts81344,Explained,SHOW,"This documentary series, made in partnership with Vox, explain some of the world's current trends, from politics, to science to pop culture.",2018,TV-MA,21,['documentation'],tt8005374,8.0
ts77014,Wolf,SHOW,"Tasked with risky missions across Turkey, members of a special-operations police unit confront danger and tragedy both on the field and at home.",2018,TV-MA,75,"['reality', 'war', 'action', 'drama', 'thriller']",tt7146600,8.0
ts76753,A Korean Odyssey,SHOW,A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.,2017,TV-MA,75,"['comedy', 'thriller', 'fantasy', 'horror', 'romance']",tt7099334,8.0
ts77525,The Toys That Made Us,SHOW,The minds behind history's most iconic toy franchises discuss the rise -- and sometimes fall -- of their billion-dollar creations.,2017,TV-14,45,"['documentation', 'comedy', 'history']",tt7053920,8.0
tm313487,Bending the Arc,MOVIE,"About the extraordinary doctors and activists—including Paul Farmer, Jim Yong Kim, and Ophelia Dahl—whose work 30 years ago to save lives in a rural Haitian village grew into a global battle in the halls of power for the right to health for all.",2017,,102,['documentation'],tt6370266,8.0
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,"A recorded live performance of ventriloquist Jeff Dunham portrays a comedian whose revival of an old-fashioned art has made ventriloquism more relevant to modern societal concerns. Starring his six main characters, from Bubba Jay, a Nascar-obsessed hick, to Peanut, a flamboyant gay monkey, Dunham’s puppets have dirty but inoffensive senses of humor that mock the American Dream.",2006,PG-13,76,"['comedy', 'documentation']",tt0806102,8.0
ts82914,Dead to Me,SHOW,A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.,2019,TV-MA,31,"['thriller', 'crime', 'drama', 'comedy']",tt8064302,8.0
ts82268,GHOUL,SHOW,A newly minted military interrogator arrives at a covert detention center to discover that some of the terrorists held there are not of this world.,2018,TV-MA,46,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",tt5811766,8.0
ts85138,Dogs,SHOW,"These six intimate stories explore the abiding emotional bonds that form between dogs and their caregivers, no matter the circumstances.",2018,TV-PG,50,"['documentation', 'reality', 'history']",tt9201008,8.0
ts88234,Man Like Mobeen,SHOW,"Man Like Mobeen is a four-part series that welcomes you into the life of Mobeen Deen, a 28 year-old from Small Heath in Birmingham.  All Mobeen wants to do is follow his faith, lead a good life, and make sure his younger sister fulfils her potential. But can he juggle these when his criminal past and reputation is always chasing him?",2017,TV-MA,22,['comedy'],tt7639280,8.0
ts58442,Live Up To Your Name,SHOW,"Heo Im is an oriental doctor, acknowledged as the best in acupuncture and moxibustion in Joseon. His success is blocked due to his low status.

One day, Heo Im travels though time and finds himself in present day Seoul. He meets Choi Yeon-Kyung. She is doctor firmly believing in only modern medicine.",2017,TV-MA,69,"['drama', 'fantasy', 'romance']",tt7094874,8.0
ts250997,Down to Earth with Zac Efron,SHOW,"Actor Zac Efron journeys around the world with wellness expert Darin Olien in a travel show that explores healthy, sustainable ways to live.",2020,TV-PG,39,"['documentation', 'history', 'reality']",tt12585152,8.0
tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,"The story of Lynyrd Skynyrd; The Greatest American Rock Band Ever. We fly beyond Free Bird to celebrate the life & times of leader Ronnie Van Zant, from boogie-woogie beginnings in Jacksonville’s Shantytown to a tragic end in a Mississippi swamp.",2018,,94,"['documentation', 'music']",tt6214722,7.9
ts85217,Motown Magic,SHOW,"Imaginative boy Ben transforms his city by bringing colorful street art to life, armed with a magic paintbrush -- and the classic sounds of Motown.",2018,TV-Y,15,"['animation', 'comedy', 'family', 'fantasy', 'music']",tt8959860,7.9
ts53367,Little Witch Academia,SHOW,"When she was a little girl, Atsuko ""Akko"" Kagari saw a magic show performed by a witch named Shiny Chariot.  From that day on she wanted to be just like her.  Enrolling at Luna Nova Magical Academy and having no magical background, can she become a witch like her idol Shiny Chariot?",2017,TV-PG,25,"['scifi', 'animation', 'comedy', 'action', 'drama', 'family', 'fantasy']",tt6352180,7.9
ts75320,A Boy Named Flora A,SHOW,A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who won’t pass on.,2017,TV-MA,89,"['drama', 'comedy']",tt6284014,7.9
ts75355,Suburra: Blood on Rome,SHOW,"In 2008, a fight over land in a seaside town near Rome spirals into a deadly battle between organized crime, corrupt politicians and the Vatican.",2017,TV-MA,48,"['drama', 'action', 'crime', 'european']",tt7197684,7.9
tm424888,Armed to the Teeth,MOVIE,"The parents of two young men assassinated in the drug trafficking war, looking to clean the names of their sons accused of being hired assassins armed to the teeth.",2018,,105,"['documentation', 'crime', 'thriller']",tt7609436,7.9
ts78382,On My Block,SHOW,A coming of age comedy following a diverse group of teenage friends as they confront the challenges of growing up in gritty inner-city Los Angeles.,2018,TV-14,29,"['comedy', 'drama']",tt7879820,7.9
tm149578,Mission Blue,MOVIE,"Feature documentary about legendary oceanographer, marine biologist, environmentalist and National Geographic Explorer-in-Residence Sylvia Earle, and her campaign to create a global network of protected marine sanctuaries",2014,PG,94,"['documentation', 'drama']",tt2004304,7.9
tm411507,John Mulaney: Kid Gorgeous at Radio City,MOVIE,"John Mulaney relays stories from his childhood and ""SNL,"" eviscerates the value of college and laments getting older in this electric comedy special.",2018,R,64,['comedy'],tt8271714,7.9
ts41961,Queen of the South,SHOW,"Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas, she looks to become the country's reigning drug smuggler and to avenge her lover's murder.",2016,TV-MA,42,"['drama', 'thriller', 'action', 'crime']",tt1064899,7.9
ts342732,Our Great National Parks,SHOW,"Narrated by former President Barack Obama, this stunning docuseries shines the spotlight on some of the planet's most spectacular national parks.",2022,TV-PG,52,['documentation'],tt18750552,7.9
ts42077,Medici: Masters of Florence,SHOW,"The story of the Medici family of Florence, their ascent from simple merchants to power brokers sparking an economic and cultural revolution. Along the way, they also accrue a long list of powerful enemies.",2016,TV-14,54,"['war', 'romance', 'thriller', 'drama', 'history', 'european']",tt5057130,7.9
tm191013,Boogie Nights,MOVIE,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997,R,156,['drama'],tt0118749,7.9
tm191110,Titanic,MOVIE,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194,"['drama', 'romance']",tt0120338,7.9
ts255418,Bad Boy Billionaires: India,SHOW,"This investigative docuseries explores the greed, fraud and corruption that built up - and ultimately brought down - India's most infamous tycoons.",2020,TV-14,59,"['crime', 'documentation']",tt12923630,7.9
ts85953,Paprika,SHOW,Stan and Olivia - the amazingly different Paprika twins - use their boundless enthusiasm to turn everyday life into an extraordinary adventure.,2018,TV-Y,13,"['family', 'animation']",tt12740488,7.9
ts18010,Bloodline,SHOW,"A dramatic thriller that explores the demons lurking beneath the surface of a contemporary American family. The Rayburns are hard-working pillars of their Florida Keys community. But when the black sheep son comes home for the 45th anniversary of his parents' hotel, he threatens to expose the Rayburns' dark secrets and shameful past, pushing his siblings to the limits of family loyalty.",2015,TV-MA,57,"['drama', 'thriller']",tt3520702,7.9
ts223115,The Charming Stepmom,SHOW,"A quirky fashion student becomes the nanny of a handsome widower’s three kids, experiencing a series of silly antics and schemes.",2019,TV-14,46,"['family', 'romance', 'comedy']",tt13846404,7.9
tm366025,Blanche Gardin: I Talk to Myself,MOVIE,"Touching on bulimia, death and cat sodomy, this French actress and comedian is keen to push the envelope in a one-woman show with understated flair.",2017,,88,"['comedy', 'european']",tt9182404,7.9
ts36015,Into the Badlands,SHOW,"In a land controlled by feudal barons, a great warrior and a young boy embark on a journey across a dangerous land to find enlightenment. 

A genre-bending martial arts series very loosely based on the classic Chinese tale Journey to the West.",2015,TV-14,43,"['action', 'drama']",tt3865236,7.9
ts89744,How to Sell Drugs Online (Fast),SHOW,"How do you win back your girlfriend from the school drug dealer? For Moritz, the answer is clear: sell better drugs. Out of his teenage bedroom, he joins forces with his best friend Lenny to launch what turns into an unexpectedly successful online drug market. Soon, as accidental drug dealers, they’re faced with standard drug empire problems: meeting demand, quality control, and, most importantly: not getting caught.",2019,TV-MA,32,"['comedy', 'crime', 'drama', 'romance']",tt9184994,7.9
ts154625,Dérapages,SHOW,"Alain Delambre, unemployed and 57, is lured by an attractive job opening. But things get ugly when he realizes he’s a pawn in a cruel corporate game.",2014,,53,"['drama', 'thriller']",tt12101170,7.9
ts304468,Thirty-Nine,SHOW,"Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.",2022,TV-MA,73,"['drama', 'romance']",tt15309342,7.9
ts85202,Brainchild,SHOW,"From germs and emotions to social media and more, it's the science of your world explained in a way that's refreshingly relatable.",2018,TV-Y7,24,"['documentation', 'family']",tt9203042,7.9
ts82631,Monkey Twins,SHOW,"Inspired by Khon dance drama and Thai martial arts, a fighter scarred by the past joins forces with a determined cop to battle an organized crime ring.",2018,,49,"['action', 'crime']",tt8507498,7.9
tm1039168,Cinema Bandi,MOVIE,A struggling rickshaw driver’s life takes a rollicking turn when he comes upon an expensive camera and decides to make a film with his fellow villagers.,2021,,98,"['drama', 'comedy']",tt14554338,7.9
tm200838,Chhota Bheem In Dholakpur to Kathmandu,MOVIE,"Bheem and his friends are invited to spend their vacations in Kathmandu.Their trip is not without mishap, as a young ape is separated from its father. Bheem defeats the jaguars, and unites the ape with its father.",2012,G,70,['animation'],tt6442774,7.9
ts41114,The Oath,SHOW,"The Oath is a medical drama produced by Wawa Pictures. The drama follows a Chinese physician and a Western doctor on a complex medical case.

The series premiered in Singapore on 25 October 2011, on Mediacorp Channel 8. This drama is the first Wawa Pictures drama to be broadcast on Channel 8.

This drama will be encored from 16 May 2012 at 5.30pm. It will end on 12 June 2012.",2011,TV-14,44,['drama'],tt7131686,7.9
tm443993,"Take the Ball, Pass the Ball",MOVIE,"Take the Ball, Pass the Ball is the definitive story of the greatest football team ever assembled. For four explosive years, Pep Guardiola's Barça produced the greatest football in history, seducing fans around the world. In this exclusive, first-hand account of events between 2008 and 2012, the players themselves reveal the tension of the bitter Guardiola-Mourinho rivalry, the emotion of Abidal's fight back from cancer to lift the European Cup and how Messi, the best footballer the world's ever seen, was almost rejected by Barça as a 13-year-old.",2018,,107,"['documentation', 'sport', 'european']",tt9135854,7.9
ts285724,2020,SHOW,"Seeking revenge, a woman goes to the village where her brother was killed, but her ride becomes bumpy when she finds herself falling in love.",2021,TV-14,45,"['drama', 'crime', 'thriller']",tt13377006,7.9
tm307843,Angamaly Diaries,MOVIE,Six young friends in the small town of Angamaly tries their luck by starting a pork business lead by Vincent Pepe. They initially strike a business deal with Rajan and Ravi despite the duo having killed a close friend of theirs in a gang fight. Vincent is in love with Sakhi and plan to immigrate abroad with her. But their plans hit a road bump as the deal with the gangsters hits some road bumps.,2017,,132,"['drama', 'thriller', 'action', 'comedy']",tt6167894,7.9
ts287838,Mad for Each Other,SHOW,"Bothered to realize they are next-door neighbors and share a psychiatrist, a man and a woman find it's impossible to stay out of each other's way.",2021,,35,"['comedy', 'drama', 'romance']",tt14596414,7.9
ts20500,Lilyhammer,SHOW,"After Frank The Fixer Tagliano testifies against his Mafia boss in New York, he enters the Witness Protection Program and makes an unusual demand: he wants to be set up with a new life in the Norwegian small town of Lillehammer or as he calls it, Lilyhammer.",2012,TV-MA,45,"['comedy', 'crime', 'drama']",tt1958961,7.9
ts104362,Kid Cosmic,SHOW,"A young boy who dreams of becoming a hero, stumbles across some cosmic stones of power. His dreams appear to have come true.",2021,TV-Y7,22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",tt9248538,7.9
ts320075,Aranyak,SHOW,"After a foreign teenage tourist goes missing in a misty village, Kasturi, a frazzled local cop, is forced to team up with her city-bred successor, Angad, on a high-profile case that unearths skeletons and resurrects a long-forgotten legend of a savage serial killer in the woods.",2021,TV-MA,43,"['thriller', 'drama', 'crime']",tt14167344,7.9
tm1106044,100 días con la Tata,MOVIE,"During the pandemic, actor Miguel Ángel Muñoz documents his 100-plus days living in a tiny flat with his beloved Tata, 95, who becomes an Instagram star. - Netflix.",2021,,82,"['documentation', 'family']",tt15417248,7.9
ts6506,The Borgias,SHOW,"Set in 15th century Italy at the height of the Renaissance, The Borgias chronicles the corrupt rise of patriarch Rodrigo Borgia to the papacy, where he proceeds to commit every sin in the book to amass and retain power, influence and enormous wealth for himself and his family.",2011,TV-MA,51,"['drama', 'crime', 'history', 'romance']",tt1582457,7.9
ts314002,The Seven Deadly Sins,SHOW,"The “Seven Deadly Sins”—a group of evil knights who conspired to overthrow the kingdom of Britannia—were said to have been eradicated by the Holy Knights, although some claim that they still live. Ten years later, the Holy Knights have staged a Coup d'état and assassinated the king, becoming the new, tyrannical rulers of the kingdom. Elizabeth, the king's only daughter, sets out on a journey to find the “Seven Deadly Sins,” and to enlist their help in taking back the kingdom.",2014,TV-14,25,"['scifi', 'action', 'animation', 'comedy', 'fantasy']",tt3909224,7.9
tm293867,Neal Brennan: 3 Mics,MOVIE,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",2017,,65,"['comedy', 'documentation']",tt6438918,7.9
tm855641,Home2Home,MOVIE,"Home2Home tells the story of Dennis Kailing who travels 43,600 km (27,000 miles) through 41 countries on 6 continents to circumnavigate the planet in 761 days. He does it on a bicycle - on his first bike journey ever. With the question ""What makes you happy"", but without experience in bike traveling, the 24-year-old from Germany jumps into the deep end and simply sets off - always heading east.",2022,,110,"['documentation', 'action', 'european']",tt18304232,7.9
tm313424,Pad Man,MOVIE,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",2018,PG-13,140,"['drama', 'comedy']",tt7218518,7.9
ts313781,The Club,SHOW,"The most unexpected people can become your chosen family in a place you never thought could be home. In 1950s Istanbul, amid political unrest, a Jewish mother seeks to reconnect with her daughter after being released from prison.",2021,TV-14,47,"['drama', 'comedy']",tt13317582,7.9
ts304053,Countdown: Inspiration4 Mission to Space,SHOW,"From training to launch to landing, this all-access docuseries rides along with the Inspiration4 crew on the first all-civilian orbital space mission.",2021,TV-14,50,['documentation'],tt15166116,7.9
ts42168,Resurrection: Ertugrul,SHOW,Ertuğrul Bey and the Knights Templar in the 13th century Alba and step and step with the struggle against brutal Mongols depicts the process of establishing the Ottoman principality.,2014,TV-14,57,"['action', 'war', 'drama', 'history']",tt4320258,7.9
ts81414,Meteor Garden,SHOW,"An ordinary girl is admitted to the most prestigious school in the country where she encounters F4, an exclusive group comprised of the four wealthiest and handsomest boys in the school - Dao Ming Si, Hua Ze Lei, Xi Men and Mei Zuo.",2018,TV-14,45,"['drama', 'romance']",tt8690890,7.9
ts38090,Versailles,SHOW,"The story of a young Louis XIV on his journey to become the most powerful monarch in Europe, from his battles with the fronde through his development into the Sun King. Historical and fictional characters guide us in a world of betrayal and political maneuvering, revealing Versailles in all its glory and brutality.",2015,TV-MA,54,"['drama', 'history', 'romance', 'war', 'documentation', 'comedy', 'european']",tt3830558,7.9
ts315611,Animal,SHOW,"This immersive series follows the world's most magnificent creatures, capturing never-before-seen moments from the heartwarming to the outrageous.",2021,TV-PG,46,['documentation'],tt15674216,7.9
tm144345,Kal Ho Naa Ho,MOVIE,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",2003,PG,186,"['drama', 'romance', 'comedy']",tt0347304,7.9
tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.",1982,R,81,"['comedy', 'documentation']",tt0084352,7.9
ts253813,Glória,SHOW,A small town in Portugal becomes engulfed in a web of political intrigue when a young engineer is recruited as a KGB spy in this historical thriller.,2021,TV-MA,44,"['drama', 'history', 'thriller']",tt13064634,7.9
tm76835,Jab We Met,MOVIE,A depressed wealthy businessman and a spunky and care-free young woman embark on an unexpected journey that changes their lives.,2007,PG-13,144,"['romance', 'comedy', 'drama']",tt1093370,7.9
ts75620,Black,SHOW,"A Grim Reaper, a detective and a woman who foresees death get ensnared in matters of life and death -- and dark mysteries of twenty years past.",2017,TV-MA,78,"['scifi', 'drama', 'action', 'thriller', 'horror', 'crime', 'fantasy', 'romance']",tt7298976,7.9
tm445899,Struggle: The Life and Lost Art of Szukalski,MOVIE,"The remarkable life story of the pre-war Polish artist Stanislav Szukalski, documented by the American friends he made late in life.",2018,,104,"['documentation', 'european']",tt9316022,7.9
tm421748,Ee Nagaraniki Emaindi,MOVIE,"Four friends, with a bittersweet history, get drunk and embark on a journey to Goa. On the trip, they lose an expensive ring which threatens to derail one of their engagement. They end up confronting one another and their own fears, as they enroll in a short film making competition in Goa to try and win the prize money for the ring.",2018,,120,"['drama', 'comedy']",tt8490894,7.9
