id,title,type,description,release_year,age_certification,runtime,genres,imdb_id,imdb_score
ts10806,The Emperor's New School,SHOW,"It's about Kuzco, a self-centered and spoiled teen who must survive the trials of Incan public school and pass all of his classes so that he can officially become Emperor. His friend Malina keeps his attitude in check, while the evil Yzma (cleverly disguised as Principal Amzy) and her dim-witted sidekick Kronk are out to make sure Kuzco fails.",2006,TV-Y,23,"['comedy', 'family', 'fantasy', 'animation']",tt0465327,6.6
tm45667,Oliver & Company,MOVIE,"This animated take on Oliver Twist re-imagines Oliver as an adorable orphaned kitten who struggles to survive in New York City and falls in with a band of canine criminals led by an evil human. First, Oliver meets Dodger, a carefree mutt with street savoir faire. But when Oliver meets wealthy Jenny on one of the gang's thieving missions, his life changes forever.",1988,G,74,"['animation', 'comedy', 'family']",tt0095776,6.6
tm118766,Winnie the Pooh: A Very Merry Pooh Year,MOVIE,It's Christmastime in the Hundred Acre Wood and all of the gang is getting ready with presents and decorations. The gang makes a list of what they want for Christmas and send it to Santa Claus - except that Pooh forgot to ask for something. So he heads out to retrieve the letter and get it to Santa by Christmas...which happens to be tomorrow!,2002,G,65,"['animation', 'comedy', 'drama', 'family', 'fantasy']",tt0324572,6.6
ts7273,Doc McStuffins,SHOW,A young African-American girl aspires to be a doctor like her mom.,2012,TV-G,22,"['animation', 'family', 'fantasy', 'music']",tt1710295,6.6
tm72065,The Odd Life of Timothy Green,MOVIE,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",2012,PG,105,"['fantasy', 'drama', 'comedy', 'family']",tt1462769,6.6
tm344880,Jungle Cruise,MOVIE,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",2021,PG-13,127,"['fantasy', 'action', 'comedy', 'family']",tt0870154,6.6
tm160651,Shipwrecked,MOVIE,A young Norwegian boy in 1850s England goes to work as a cabin boy and discovers some of his shipmates are actually pirates.,1990,PG,92,"['family', 'action', 'european']",tt0122085,6.6
ts21702,Iron Man,SHOW,Industrialist Tony Stark leads a private team of superheroes as Iron Man against the forces of evil.,1994,TV-Y7,22,"['action', 'scifi', 'family', 'animation']",tt0115218,6.6
tm961182,Expedition Everest,MOVIE,"Just inside Everest's notorious death zone, a team of climate scientists who specialize in extreme weather weigh their next move.",2020,PG,42,['documentation'],tt13009970,6.6
ts21656,The Proud Family,SHOW,"Follow the adventures and misadventures of Penny, a 14-year-old African American girl who's doing her best to navigate through the early years of teen-dom. Penny's every encounter inevitably spirals into bigger than life situations filled with hi-jinks, hilarity and heart. Her quest to balance her home, school and social lives are further complicated by friends like the sassy Dijonay, Penny's nemesis LaCienega Boulevardez, her loving, if not over-protective parents and her hip-to-the-groove-granny, Suga Mama.",2001,TV-Y,22,"['animation', 'comedy', 'family', 'fantasy']",tt0293737,6.5
tm57906,Ice Age: Continental Drift,MOVIE,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",2012,PG,88,"['comedy', 'action', 'family', 'animation', 'drama', 'fantasy']",tt1667889,6.5
ts85083,LEGO Star Wars: All-Stars,SHOW,"An adventure series that spans all Star Wars eras featuring LEGO versions of the fresh faces of the Star Wars galaxy alongside iconic heroes including Kylo Ren, R2-D2, Young Han, Chewie, Young Lando, BB-8 and General Leia.",2018,TV-Y7,16,"['animation', 'action', 'comedy', 'scifi']",tt9297164,6.5
tm123092,Amy,MOVIE,A woman leaves her husband after the death of her child to teach deaf children how to speak. Her own child was deaf and although she has no formal training she successfully teaches one boy.,1981,G,100,"['drama', 'family']",tt0082017,6.5
tm184724,Diary of a Wimpy Kid: Rodrick Rules,MOVIE,"Wimpy Greg Heffley, now in seventh grade, thinks he has it all together. He has mastered middle school and gotten rid of the Cheese Touch. However, Greg's older brother, Rodrick, is itching to cut him down to size. He gets the perfect opportunity when their mother tries to force the boys to bond. Rodrick may be Greg's chief tormentor, but he feels his constant pranks are just what his little brother needs to prepare him for life's hard knocks.",2011,PG,99,"['comedy', 'family', 'animation']",tt1650043,6.5
tm30856,Motocrossed,MOVIE,"Motocrossed! is a 2001 Disney Channel Original Movie (based on the Shakespeare play Twelfth Night), about a girl named Andrea Carson who loves motocross, despite the fact that her father finds her unsuited for the sport, being that she is ""just a girl"". When her twin brother Andrew breaks his leg just before a big race, their father is forced to go to Europe to find a replacement rider. In the meantime, Andrea secretly races in Andrew's place with her mother's help.",2001,G,91,"['comedy', 'drama', 'action', 'family', 'sport']",tt0273842,6.5
ts109657,Lost Treasures of the Maya,SHOW,Archaeologists search for evidence of the Maya civilisation and what became of it.,2019,TV-14,44,"['documentation', 'history']",tt10276578,6.5
ts18200,Disney Channel Games,SHOW,"Disney Channel stars from around the globe come together to compete in the third annual Disney Channel Games.  Representing 15 countries, the stars are divided into four teams -- Comets, Cyclones, Lightning and Inferno.  A Team Captain is selected and each team competes in the action-packed, comedic games.  Although the games are colorful, larger-than-life and great fun, the competition is real and the competitors are determined to win the Disney Channel Games Cup.  Includes concert performances by pop sensations Miley Cyrus, Jonas Brothers, The Cheetah Girls, Demi Lovato and Jordan Pruitt.",2008,TV-G,22,"['reality', 'family']",tt1229903,6.5
ts222579,Pixar in Real Life,SHOW,"This live action series brings iconic characters and moments from Pixar films into the real world. Filmed on location in and around New York City, the series surprises and delights real people in real locations when they least expect it.",2019,TV-G,4,"['reality', 'comedy', 'family']",tt11199558,6.5
tm162567,Miracle Landing on the Hudson,MOVIE,"In 2009, just two minutes into US Airways flight 1549, a flock of birds struck the plane taking out both engines. With no power, the Captain decided to attempt the near impossible - to land it in New York's Hudson River.",2014,,90,"['documentation', 'drama']",tt3067436,6.5
tm79327,National Treasure: Book of Secrets,MOVIE,"Benjamin Franklin Gates and Dr. Abigail Chase re-team with Riley Poole and, now armed with a stack of long-lost pages from John Wilkes Booth's diary, Ben must follow a clue left there to prove his ancestor's innocence in the assassination of Abraham Lincoln.",2007,PG,124,"['thriller', 'action', 'family']",tt0465234,6.5
tm10775,Almost Angels,MOVIE,"Supported avidly by his mother and more reluctantly at first by his father, a working-class Austrian boy joins the Vienna Choirboys, where he proves to be unusually talented.",1962,,93,"['comedy', 'family', 'music']",tt0055740,6.5
tm473071,The One and Only Ivan,MOVIE,"A gorilla named Ivan who’s living in a suburban shopping mall tries to piece together his past, with the help of other animals, as they hatch a plan to escape from captivity.",2020,PG,93,"['comedy', 'drama', 'animation', 'family', 'fantasy']",tt3661394,6.5
tm115014,The Santa Clause,MOVIE,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",1994,PG,97,"['comedy', 'drama', 'family', 'fantasy']",tt0111070,6.5
tm5330,The Rocketeer,MOVIE,"A stunt pilot comes across a prototype jetpack that gives him the ability to fly. However, evil forces of the world also want this jetpack at any cost.",1991,PG,108,"['scifi', 'family', 'action']",tt0102803,6.5
tm115739,The Adventures of Bullwhip Griffin,MOVIE,"To restore his family's lost wealth, a young Boston lad stows away on a ship bound for the California Gold Rush. When their very proper butler gives chase, all roads lead to nonstop adventure, wild and woolly characters, and a lucky punch that leads to a bonanza of belly laughs!",1967,,108,"['western', 'family', 'romance', 'action', 'comedy']",tt0061333,6.5
tm1044329,Flooded Tombs of the Nile,MOVIE,"Outside the Sudanese capital Khartoum, the remains of an ancient city stand in the desert. Are you ready to dive beneath the pyramids of Sudan's black pharaohs?",2021,PG,44,"['history', 'documentation']",tt15286970,6.5
tm9,Star Wars: The Rise of Skywalker,MOVIE,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",2019,PG-13,142,"['scifi', 'drama', 'fantasy', 'action', 'european']",tt2527338,6.5
ts216001,Out There with Jack Randall,SHOW,Zoologist Jack Randall journeys into Australia's Outback to encounter extraordinary wildlife.,2019,TV-14,44,['documentation'],tt10583412,6.5
tm4,Star Wars: Episode I - The Phantom Menace,MOVIE,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",1999,PG,136,"['scifi', 'action', 'fantasy']",tt0120915,6.5
ts235604,Disney Insider,SHOW,"This series peels back the curtain of The Walt Disney Company like never before. Tune in each week as the series takes viewers behind the movies, theme parks, destinations, music, toys, and more. Each episode offers three unique stories that capture the magical moments and heartfelt storytelling that is Disney.",2020,TV-Y7,19,['documentation'],tt11998854,6.5
ts55504,Origins: The Journey of Humankind,SHOW,"Hosted by Jason Silva, Origins: The Journey of Humankind rewinds all the way back to the beginning and traces the innovations that made us modern.",2017,TV-14,29,"['documentation', 'drama', 'action', 'history', 'scifi', 'comedy', 'romance', 'horror']",tt8201662,6.5
tm54852,The Chronicles of Narnia: Prince Caspian,MOVIE,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",2008,PG,150,"['fantasy', 'action', 'family', 'european']",tt0499448,6.5
ts20007,Marvel's Iron Fist,SHOW,"Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny.",2017,TV-MA,54,"['scifi', 'action', 'crime', 'fantasy']",tt3322310,6.5
tm1076899,A Spark Story,MOVIE,A documentary film providing an exclusive and immersive look at the process of Pixar Animation Studios filmmakers as they step into a leadership role and strive to bring their uniquely personal SparkShorts visions to the screen.,2021,,87,"['documentation', 'animation']",tt11963126,6.5
tm387,Pirates of the Caribbean: Dead Men Tell No Tales,MOVIE,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",2017,PG-13,129,"['fantasy', 'action']",tt1790809,6.5
ts214449,Muppet Babies: Play Date,SHOW,,2019,,3,['family'],tt10349366,6.5
tm11010,The Love Bug,MOVIE,"Down-on-his-luck race car driver Jim Douglas teams up with a little VW Bug that has a mind of its own, not realizing Herbie's worth until a sneaky rival plots to steal him.",1968,G,107,"['fantasy', 'family', 'sport', 'comedy']",tt0064603,6.5
tm289079,Mega Hammerhead,MOVIE,Shark expert Neil Hammerschlag and a crew of researchers search for an elusive hammerhead shark.,2016,,60,['documentation'],tt5828074,6.5
ts231914,Turner & Hooch,SHOW,A detective solves crimes with the help of an oversized dog. TV adaptation of the 1989 film 'Turner and Hooch'.,2021,TV-PG,48,"['comedy', 'crime', 'drama', 'family', 'action']",tt11547014,6.5
tm154915,X-Men Origins: Wolverine,MOVIE,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",2009,PG-13,107,"['action', 'thriller', 'scifi']",tt0458525,6.5
tm320517,Atlantis Rising,MOVIE,James Cameron and Simcha Jacobovici go on an adventure to find the lost city of Atlantis by using Greek philosopher Plato as a virtual treasure map.,2017,,93,"['thriller', 'documentation', 'action']",tt6467274,6.5
tm674489,The Lost Tomb of Alexander the Great,MOVIE,"In this gripping investigation, archaeologist Pepi Papakosta is on a hunt for Alexander the Great's lost tomb, and she makes an extraordinary discovery.",2019,PG,44,['documentation'],tt10290670,6.5
ts56986,Disney's Fairy Tale Weddings,SHOW,"A behind-the-scenes look at weddings and one-of-a-kind engagements that take place at Disney Destinations around the globe, including Walt Disney World, Disneyland and Disney Cruise Lines. Hosted by Ben Higgins and Lauren Bushnell. Included: fashion; products; entertainment; and décor. Also: a surprise musical performance by Pentatonix.",2017,TV-PG,39,"['documentation', 'reality']",tt6974848,6.5
ts21857,The Suite Life of Zack & Cody,SHOW,"Meet Zack and Cody, 11 year-old identical twins and the newest residents of Boston's swanky Tipton Hotel. Living in a suite with their mom Carey, the boys treat the Tipton like their own personal playground.",2005,TV-G,26,"['comedy', 'family']",tt0426371,6.5
tm73745,The Ugly Dachshund,MOVIE,"The Garrisons are the ""proud parents"" of three adorable dachshund pups - and one overgrown Great Dane named Brutus, who nevertheless thinks of himself as a dainty dachsie. His identity crisis results in an uproarious series of household crises that reduce the Garrisons' house to shambles - and viewers to howls of laughter!",1966,G,93,"['comedy', 'drama', 'family']",tt0061135,6.5
ts269588,Pixar Popcorn,SHOW,"A collection of mini shorts starring some of your favorite Pixar characters in all-new, bite size stories.",2021,TV-G,4,"['comedy', 'family', 'animation']",tt13634444,6.5
tm38369,The Mistle-Tones,MOVIE,"Holly, blessed with an amazing singing voice, is all set to audition for the newly vacated spot in a legendary local Christmas group which was founded by her late mother years ago. Shocked and upset when the slot goes to the barely talented best friend of the group's leader, Marci, Holly sets out to create her own musical group, The Mistle-Tones. After challenging their rivals to a sing-off on Christmas Eve, Holly finds herself on a journey to the real meaning of Christmas with some new friends and a new love thrown in for good measure.",2012,,90,"['romance', 'comedy', 'family', 'music']",tt2490352,6.5
ts273004,Weekend Family,SHOW,"Chronicles the life of a new stepfamily that meets up every weekend. But when the father gets into a relationship with a new partner, the weekends take on a whole different turn.",2022,TV-PG,27,"['comedy', 'family']",tt14502780,6.5
tm124456,The Mighty Ducks,MOVIE,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",1992,PG,101,"['comedy', 'drama', 'sport', 'family']",tt0104868,6.5
tm69711,Let It Shine,MOVIE,"A young teenage rapper must use his musical talent to help his friend out and win the girl of his dreams by going through several events of betrayal, trust and agreement while his religious parents have strictly dislike his interests.",2012,G,101,"['drama', 'family', 'music']",tt2537024,6.5
tm999348,Own the Room,MOVIE,Follows five young star students on their journey to win one of the world’s most prestigious competitions for student entrepreneurs.,2021,PG,91,['documentation'],tt14017018,6.5
tm476866,Paris to Pittsburgh,MOVIE,"As the weather grows more deadly and destructive, Americans are demanding solutions to climate change — and they aren’t waiting on Washington to act.",2018,,77,['documentation'],tt9236264,6.5
tm100267,Alice in Wonderland,MOVIE,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",2010,PG,109,"['fantasy', 'family']",tt1014759,6.4
ts85902,Disney Junior Music Nursery Rhymes,SHOW,"Nursery rhymes with a magical Disney Junior makeover! Mickey, Minnie, Goofy, Donald, and Daisy are joined by favorite characters from Puppy Dog Pals, Sofia the First, Doc McStuffins, Goldie & Bear and The Lion Guard!",2017,TV-Y,2,"['animation', 'family', 'music']",tt9277788,6.4
ts256165,ZOMBIES: Addison's Moonstone Mystery,SHOW,"Your favorite Seabrook monsters are back with all new mysteries no one saw coming. The story begins at Seabrook High, where zombies, werewolves, and humans are all co-existing happily. A new girl at school, Vanna, whom Addison immediately befriends, threatens to shake up the dynamic when they learn that she is not all that she seems.",2020,,2,"['animation', 'family']",tt15379852,6.4
tm22112,Night at the Museum,MOVIE,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",2006,PG,108,"['comedy', 'fantasy', 'family']",tt0477347,6.4
ts296175,Shark Attack Files,SHOW,Scientific experts research about the bizarre and fascinating shark behavior based on real footage captured by professionals and bystanders.,2021,TV-14,42,['documentation'],tt14811706,6.4
ts38952,I am Luna,SHOW,"Although it is difficult for Luna to live in another country, she is determined to try everything to make new friends and achieve a new style of skating.",2016,,46,"['music', 'documentation', 'comedy', 'family']",tt5189554,6.4
ts5504,Fantastic Four,SHOW,"When Reed Richards, Sue and Johnny Storm and pilot Ben Grimm take a premature space flight on a new shuttle, they find themselves massively bombarded with cosmic radiation. Barely managing to re-enter and land safely, the quartet find themselves forever transformed with superpowers. Deciding to use these new powers to help people, they form the Fantastic Four, a superhero team dedicated to the protection of Earth from menaces like the Latverian King Dr. Doom and Galactus, the planet consumer.",1994,TV-Y7,21,"['action', 'animation', 'scifi']",tt0187635,6.4
tm996838,Marvel's Behind the Mask,MOVIE,A documentary special that explores the power of identity behind the iconic superheroes we know and love today. These legendary Marvel creations and stories have not only reflected the world outside our window – they have become a reflection of our own identities and who we truly are.,2021,PG-13,64,['documentation'],tt13885628,6.4
tm274612,Winged Seduction: Birds of Paradise,MOVIE,Tim Laman a photographer for National Geographic and ornithologist Ed Scholes have been traveling to some of the most remote jungles the world has to offer in search of observing and photographing all 39 species of tropical bird. This particular group of birds are entitled as the “Birds of Paradise” and can be found in some of the last truly wild locations of New Guinea.,2012,,45,['documentation'],tt2543062,6.4
tm1040854,Muppets Haunted Mansion,MOVIE,Gonzo is challenged to spend one night in The Haunted Mansion on Halloween night.,2021,PG,52,"['family', 'comedy', 'fantasy']",tt14602326,6.4
tm43035,Walt & El Grupo,MOVIE,"The year was 1941, and the world was on the brink of war. In an effort to improve relations between the Americas, the Roosevelt administration called upon one of Hollywood’s most influential filmmakers to embark on a special goodwill tour. Written and directed by Theodore Thomas (“Frank and Ollie”) and produced by Kuniko Okubo, the documentary WALT & EL GRUPO chronicles the amazing ten-week trip that Walt Disney and his hand-picked group of artists and filmmaking talent (later known as “El Grupo”) took to South America at the behest of the U.S. Government as part of the Good Neighbor Policy.",2008,PG,106,"['documentation', 'family']",tt1223150,6.4
ts271190,Marvel Studios: Legends,SHOW,"Revisit the epic heroes, villains and moments from across the MCU in preparation for the stories still to come. Each dynamic segment feeds directly into the upcoming series — setting the stage for future events. This series weaves together the many threads that constitute the unparalleled Marvel Cinematic Universe.",2021,TV-14,7,"['scifi', 'action', 'fantasy']",tt13650480,6.4
ts35950,Wicked Tuna,SHOW,"Fishing is a hard life, and harder with bluefin stocks depleted. In Gloucester, Massachusetts, there's a special breed of fishermen. For generations they've used rod and reel to catch the elusive bluefin tuna. They depend on these fish for their livelihood, and the competition is brutal. Over the next 10 weeks, the most skilled fishermen will set out in the frigid waters of the North Atlantic in hopes of catching the valuable bluefin tuna. When one bluefin can bring in as much as $20,000—they'll do whatever it takes to hook up.",2012,TV-14,45,"['reality', 'action']",tt2191567,6.4
ts252296,Becoming,SHOW,"The origin stories of 10 athletes, entertainers, and musicians. Each episode centers around a visit to the celebrity’s hometown, touring important locations central to their upbringing. A supporting cast of family members, coaches, teachers, mentors and friends are interviewed, sharing rarely heard anecdotes and insights into the star’s “becoming” story.",2020,TV-14,24,"['documentation', 'drama', 'family', 'history', 'sport']",tt12944764,6.4
tm945431,Black Beauty,MOVIE,"Born free in the American West, Black Beauty is a horse rounded up and brought to Birtwick Stables, where she meets spirited teenager Jo Green. The two forge a bond that carries Beauty through the different chapters, challenges and adventures.",2020,PG,110,"['drama', 'family']",tt8484160,6.4
tm51953,The Shaggy Dog,MOVIE,"Through an ancient spell, a boy changes into a sheepdog and back again. It seems to happen at inopportune times and the spell can only be broken by an act of bravery....",1959,G,104,"['comedy', 'fantasy', 'family']",tt0053271,6.4
ts188374,Be Our Chef,SHOW,"A cooking competition that challenges five food-loving families to create delicious dishes inspired by the magic of Disney. In each episode, two families go head-to-head in a themed cooking challenge at Walt Disney World.",2020,TV-G,24,"['reality', 'family']",tt10219416,6.4
ts237251,X-Ray Earth,SHOW,"Earth as it has never been seen before, by challenging preconceived notions about the world, making use of cutting-edge scientific tools, and travelling over, across and deep into the Earth's crust to learn just what makes the world tick.",2020,TV-14,44,['documentation'],tt12988062,6.4
tm923068,The Lego Star Wars Holiday Special,MOVIE,"Rey leaves her friends to prepare for Life Day as she sets off on an adventure to gain a deeper knowledge of the Force. At a mysterious temple, she is hurled into a cross-timeline adventure. Will she make it back in time for Life Day?",2020,G,44,"['scifi', 'action', 'comedy', 'family', 'animation']",tt12885438,6.4
tm124857,Sister Act,MOVIE,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the mob's hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV—and identification by the mob.",1992,PG,100,"['comedy', 'music', 'crime', 'family']",tt0105417,6.4
ts188644,Marvel 616,SHOW,"An anthology documentary series that explores the historical, cultural and societal impacts of the Marvel Comics Universe and its intersection with the world.",2020,TV-14,52,['documentation'],tt10162586,6.4
tm54457,Big Business,MOVIE,"In the 1940s in the small town of Jupiter Hollow, two sets of identical twins are born in the same hospital on the same night. One set to a poor local family and the other to a rich family just passing through. The dizzy nurse on duty accidentally mixes the twins unbeknown to the parents. Our story flashes forward to the 1980s where the mismatched sets of twins are about to cross paths.",1988,PG,97,['comedy'],tt0094739,6.4
ts42209,The Lion Guard,SHOW,"Simba's son, Kion, assembles a group of animals to protect the Pride Lands, known as the Lion Guard.",2016,TV-G,24,"['family', 'drama', 'music', 'animation', 'action', 'comedy', 'fantasy']",tt3793630,6.4
tm126783,One Magic Christmas,MOVIE,"Ginny Grainger, a young mother, rediscovers the joy and beauty of Christmas, thanks to the unshakable faith of her six-year-old daughter Abbie and Gideon, Ginny's very own guardian angel.",1985,G,105,"['fantasy', 'family']",tt0089731,6.4
tm46997,A Muppets Christmas: Letters to Santa,MOVIE,"When Gonzo forgets to mail three letters to Santa, he convinces Kermit and the gang to help him deliver the notes to the North Pole. Along the way, they discover that Christmas is the time to be with those you care about most, as they dash home to make a friends Christmas wish come true.",2008,G,55,"['comedy', 'family', 'music']",tt1292569,6.4
ts21912,Miles from Tomorrowland,SHOW,"This intergalactic adventure charts the outer space missions of young adventurer Miles Callisto and his family – mom and ship captain, Phoebe; mechanical engineer dad, Leo; tech-savvy big sister, Loretta; and robo-ostrich pet, Merc – as they help connect the universe on behalf of the Tomorrowland Transit Authority.",2015,TV-Y,19,"['action', 'scifi', 'animation', 'family']",tt3098856,6.4
tm374091,Descendants 3,MOVIE,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,2019,PG,106,"['thriller', 'action', 'drama', 'family', 'reality']",tt8022928,6.4
tm163905,Pooh's Heffalump Movie,MOVIE,"Who or what exactly is a Heffalump? The lovable residents of the Hundred Acre Wood -- Winnie the Pooh, Rabbit, Tigger, Eeyore, Kanga and the rest of the pack -- embark on a journey of discovery in search of the elusive Heffalump. But as is always the case, this unusual road trip opens their eyes to so much more than just the creature they're seeking.",2005,G,68,"['fantasy', 'animation', 'comedy', 'family']",tt0407121,6.4
tm1018677,Disney My Music Story: Perfume,MOVIE,"This documentary features the band performing their favourite classic Disney tracks, along with information on Perfume’s life stories, their passion for music, giving details of their favourite Disney memories and much more.",2020,,71,"['documentation', 'music']",tt14096790,6.4
tm167801,Geek Charming,MOVIE,"Film geek Josh is looking for the subject of his new documentary when a chance meeting puts the perfect star in his sights—Dylan, his school's most popular junior. But Dylan's hopes of using the film to become Blossom Queen don't quite match with Josh's goal to make a hard-hitting exposé about popularity. Will Josh shoot the film as planned, or show Dylan as the truly interesting person she is?",2011,PG,99,"['comedy', 'drama', 'family', 'romance']",tt1835977,6.4
tm142764,"Honey, I Shrunk the Kids",MOVIE,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,1989,PG,93,"['scifi', 'family', 'comedy']",tt0097523,6.4
ts77191,The Great Christmas Light Fight,SHOW,Four families will compete each week to transform their homes for the holidays in just 21 days.,2013,TV-PG,45,['reality'],tt3394574,6.4
tm160178,"Good Luck Charlie, It's Christmas!",MOVIE,"Teddy Duncan's middle-class family embarks on a road trip from their home in Denver to visit Mrs. Duncans Parents, the Blankenhoopers, in Palm Springs. When they find themselves stranded between Denver and Utah, they try to hitch a ride to Las Vegas with a seemingly normal older couple in a station wagon from Roswell, New Mexico. It turns out that the couple believes they are the victims of alien abduction. The Duncan's must resort to purchasing a clunker Yugo to get to Utah, have their luggage stolen in Las Vegas, and survive a zany Christmas with Grandpa and Grandma Blankenhooper.",2011,,85,"['comedy', 'drama', 'family']",tt1828976,6.4
ts271690,Race to the Center of the Earth,SHOW,Four teams of adventurers embark on a quest to sprint around the world on a challenging course in the hopes of beating the others to a buoy in the middle of the ocean on which is stashed a $1 million prize.,2021,TV-14,53,['reality'],tt10370752,6.4
tm159764,Cloud 9,MOVIE,"Set high atop snow-capped mountains in the adrenaline-fueled world of competitive snowboarding, the Disney Channel Original Movie “Cloud 9″ tells the inspiring story of two snowboarders who must overcome self-doubt to learn that achieving their dreams is possible.",2014,G,97,"['romance', 'family', 'sport', 'action', 'drama']",tt2762970,6.4
tm1071287,Killer Shark vs. Killer Whale,MOVIE,"Scientists dive deep on the mysterious and unusual predatory behavior of orcas attacking great white sharks, and the disappearance of the other sharks after these attacks.",2021,PG-13,44,['documentation'],tt14811958,6.4
ts21221,Kickin' It,SHOW,"Kickin' It is an American martial arts inspired comedy television series, which debuted on June 13, 2011 on Disney XD. Created and executive produced by Jim O'Doherty, the series is rated TV-Y7 and follows the karate instructor at an under-performing martial arts academy, played by Jason Earles, and his five misfit students, played by Leo Howard, Dylan Riley Snyder, Mateo Arias, Olivia Holt and Alex Christian Jones.

On September 20, 2011, Disney XD announced the series had been renewed for a second season. The show's second season premiered on April 2, 2012. Disney XD announced on November 5, 2012 that the series had been renewed for a third season and would go into production in January 2013. The third season premiered on April 1, 2013. Alex Christian Jones is not a main cast member for the third season. In August 2013, Disney XD ordered a fourth season of the series, which is scheduled to air in 2014. Olivia Holt is leaving the fourth season cast to star in the Disney Channel series I Didn't Do It.",2011,TV-Y7,23,"['action', 'comedy', 'drama', 'family']",tt1765622,6.4
tm80290,Swiss Family Robinson,MOVIE,A family setting out for a new life across the sea is shipwrecked on a deserted island. The family members collaborate to create a home for themselves in the jungle environment.,1940,,93,"['action', 'family']",tt0033124,6.4
ts21491,Take Two with Phineas and Ferb,SHOW,"Take Two with Phineas and Ferb is a spin-off series from Phineas and Ferb that premiered on Disney Channel on December 3, 2010. The series revolves around Phineas and Ferb interviewing celebrities. The show's aforementioned premise bears similarities to that of Cartoon Network's late-night animated talk show Space Ghost Coast to Coast on Adult Swim. The show ran for one season, and was not picked up for a second.",2010,TV-G,3,"['comedy', 'family', 'animation']",tt1887491,6.4
ts34355,Mighty Med,SHOW,"Mighty Med is a live-action comedy series starring popular Disney Channel stars Bradley Steven Perry and Jake Short, premieres as a special one-hour event, October 7 on Disney XD. The series is created by Jim Bernstein and Andy Schwartz, and is executive produced by Bernstein and Stephen Engel.",2013,TV-Y7,25,"['comedy', 'family', 'scifi']",tt2573338,6.4
ts20912,Mighty Ducks: The Animated Series,SHOW,"Mighty Ducks is an American animated television series that aired on ABC and The Disney Afternoon in the fall of 1996. The show was inspired by and loosely based on the live-action films and NHL team of the same name. T

DisneyQuest, an ""Indoor Interactive Theme Park"" located in the Downtown Disney area of the Walt Disney World Resort, has an attraction loosely based on the program called Mighty Ducks Pinball Slam. Wildwing is the only character from the show featured, first as a life-size cutout at the front of the queue line and then again as the goalie in the game.",1996,TV-Y7,22,"['action', 'sport', 'family', 'animation', 'comedy', 'scifi', 'drama']",tt0115269,6.4
